Time,Breaker_Switch,Voltage_V,Frequency_Hz,Current_A,ActivePower_kW,PowerFactor,ApparentPower_kVA,ReactivePower_kVAr,dE_kWh,dE_kVArh,dE_kVAh,Energy_kWh,Energy_kVArh,Energy_kVAh,Voltage_Deviation_%,PF_Class,Compressor_ON,DutyCycle_%_24H,Cost_step_BDT,Cost_cum_BDT,Freq_Deviation_%,Cycle_ID
2025-08-01 00:54:00+06:00,1.0,232.88,50.3,1.39,0.19,0.588,0.32370319999999997,0.2620758701029913,0.0031666666666666666,0.004367931168383189,0.005395053333333333,0.16465833333333346,0.2269238714457689,0.28036984499999995,1.2521739130434761,Poor,1,100.0,0.022515,1.17072075,0.5999999999999943,1.0
2025-08-01 00:55:00+06:00,1.0,232.86,50.3,1.39,0.19,0.588,0.32367539999999995,0.26204153213786546,0.0031666666666666666,0.004367358868964425,0.0053945899999999995,0.16782500000000014,0.2312912303147333,0.28576443499999993,1.2434782608695711,Poor,1,100.0,0.022515,1.1932357500000002,0.5999999999999943,1.0
2025-08-01 00:56:00+06:00,1.0,232.84,50.3,1.39,0.19,0.588,0.3236476,0.26200719262218736,0.0031666666666666666,0.0043667865437031226,0.005394126666666666,0.17099166666666682,0.23565801685843643,0.2911585616666666,1.2347826086956537,Poor,1,100.0,0.022515,1.2157507500000002,0.5999999999999943,1.0
2025-08-01 00:57:00+06:00,1.0,232.82000000000002,50.3,1.39,0.19,0.588,0.3236198,0.2619728515553473,0.0031666666666666666,0.004366214192589121,0.005393663333333333,0.1741583333333335,0.24002423105102555,0.29655222499999995,1.2260869565217485,Poor,1,100.0,0.022515,1.2382657500000003,0.5999999999999943,1.0
2025-08-01 00:58:00+06:00,1.0,232.8,50.3,1.39,0.19,0.588,0.323592,0.261938508936735,0.0031666666666666666,0.00436564181561225,0.0053932,0.17732500000000018,0.2443898728666378,0.30194542499999993,1.217391304347831,Poor,1,100.0,0.022515,1.2607807500000003,0.5999999999999943,1.0
2025-08-01 00:59:00+06:00,1.0,232.98000000000002,50.32,1.39,0.1898,0.587,0.32384219999999997,0.26239232172615107,0.003163333333333333,0.004373205362102518,0.005397369999999999,0.1804883333333335,0.2487630782287403,0.30734279499999995,1.2956521739130513,Poor,1,100.0,0.0224913,1.2832720500000003,0.6400000000000006,1.0
2025-08-01 01:00:00+06:00,1.0,233.16,50.339999999999996,1.39,0.1896,0.586,0.3240924,0.26284543697344265,0.0031599999999999996,0.004380757282890711,0.00540154,0.1836483333333335,0.253143835511631,0.31274433499999993,1.3739130434782594,Poor,1,100.0,0.022467599999999997,1.3057396500000003,0.6799999999999926,1.0
2025-08-01 01:01:00+06:00,1.0,233.34,50.36,1.39,0.1894,0.585,0.3243426,0.26329785827985763,0.003156666666666667,0.004388297637997627,0.005405709999999999,0.18680500000000017,0.25753213314962864,0.31815004499999994,1.4521739130434796,Poor,1,100.0,0.022443900000000003,1.3281835500000003,0.7199999999999989,1.0
2025-08-01 01:02:00+06:00,1.0,233.51999999999998,50.379999999999995,1.39,0.1892,0.584,0.32459279999999996,0.2637495892164383,0.0031533333333333335,0.004395826486940638,0.005409879999999999,0.1899583333333335,0.2619279596365693,0.3235599249999999,1.5304347826086877,Poor,1,100.0,0.0224202,1.3506037500000003,0.7599999999999909,1.0
2025-08-01 01:03:00+06:00,1.0,233.7,50.4,1.39,0.189,0.583,0.32484299999999994,0.2642006333243733,0.00315,0.004403343888739556,0.005414049999999999,0.1931083333333335,0.2663313035253088,0.3289739749999999,1.6086956521739082,Poor,1,100.0,0.0223965,1.3730002500000003,0.7999999999999973,1.0
2025-08-01 01:04:00+06:00,1.0,233.76,50.4,1.39,0.189,0.5826,0.32492639999999995,0.26430316951743116,0.00315,0.0044050528252905195,0.005415439999999999,0.19625833333333348,0.27073635635059934,0.3343894149999999,1.6347826086956483,Poor,1,100.0,0.0223965,1.3953967500000002,0.7999999999999973,1.0
2025-08-01 01:05:00+06:00,1.0,233.82,50.4,1.39,0.189,0.5821999999999999,0.32500979999999996,0.2644056922534762,0.00315,0.004406761537557937,0.005416829999999999,0.19940833333333347,0.27514311788815726,0.3398062449999999,1.6608695652173884,Poor,1,100.0,0.0223965,1.4177932500000001,0.7999999999999973,1.0
2025-08-01 01:06:00+06:00,1.0,233.88,50.4,1.39,0.189,0.5818,0.32509319999999997,0.26450820154815613,0.00315,0.0044084700258026025,0.00541822,0.20255833333333345,0.27955158791395984,0.34522446499999987,1.6869565217391285,Poor,1,100.0,0.0223965,1.44018975,0.7999999999999973,1.0
2025-08-01 01:07:00+06:00,1.0,233.94,50.4,1.39,0.189,0.5813999999999999,0.3251765999999999,0.26461069741709226,0.00315,0.004410178290284871,0.005419609999999998,0.20570833333333344,0.28396176620424474,0.3506440749999999,1.7130434782608686,Poor,1,100.0,0.0223965,1.46258625,0.7999999999999973,1.0
2025-08-01 01:08:00+06:00,1.0,234.0,50.4,1.39,0.189,0.581,0.32526,0.26471317987588,0.00315,0.004411886331264667,0.005421,0.20885833333333342,0.2883736525355094,0.3560650749999999,1.7391304347826086,Poor,1,100.0,0.0223965,1.48498275,0.7999999999999973,1.0
2025-08-01 01:09:00+06:00,1.0,233.96,50.379999999999995,1.39,0.1888,0.5808,0.32520439999999995,0.26478757859718416,0.0031466666666666665,0.004413126309953069,0.005420073333333332,0.21200500000000008,0.29278677884546245,0.36148514833333323,1.7217391304347862,Poor,1,100.0,0.0223728,1.50735555,0.7599999999999909,1.0
2025-08-01 01:10:00+06:00,1.0,233.92000000000002,50.36,1.39,0.1886,0.5806,0.3251488,0.26486181706965617,0.003143333333333333,0.004414363617827603,0.005419146666666667,0.2151483333333334,0.29720114246329005,0.3669042949999999,1.7043478260869636,Poor,1,100.0,0.0223491,1.52970465,0.7199999999999989,1.0
2025-08-01 01:11:00+06:00,1.0,233.88,50.339999999999996,1.39,0.1884,0.5803999999999999,0.32509319999999997,0.2649358954280072,0.00314,0.004415598257133453,0.00541822,0.21828833333333342,0.3016167407204235,0.37232251499999985,1.6869565217391285,Poor,1,100.0,0.022325400000000002,1.55203005,0.6799999999999926,1.0
2025-08-01 01:12:00+06:00,1.0,233.84,50.32,1.39,0.1882,0.5801999999999999,0.3250376,0.2650098138065079,0.0031366666666666665,0.004416830230108465,0.005417293333333333,0.2214250000000001,0.30603357095053196,0.3777398083333332,1.669565217391306,Poor,1,100.0,0.0223017,1.57433175,0.6400000000000006,1.0
2025-08-01 01:13:00+06:00,1.0,233.8,50.3,1.39,0.188,0.58,0.324982,0.265083572338989,0.0031333333333333335,0.00441805953898315,0.005416366666666667,0.22455833333333342,0.31045163048951513,0.3831561749999999,1.6521739130434834,Poor,1,100.0,0.022278000000000003,1.59660975,0.5999999999999943,1.0
2025-08-01 01:14:00+06:00,1.0,234.02,50.3,1.392,0.1882,0.5791999999999999,0.32575583999999996,0.2658902542292695,0.0031366666666666665,0.0044315042371544915,0.005429264,0.2276950000000001,0.3148831347266696,0.38858543899999987,1.7478260869565263,Poor,1,100.0,0.0223017,1.6189114500000001,0.5999999999999943,1.0
2025-08-01 01:15:00+06:00,1.0,234.24,50.3,1.394,0.1884,0.5783999999999999,0.32653055999999997,0.2666976689322829,0.00314,0.004444961148871382,0.005442175999999999,0.2308350000000001,0.319328095875541,0.3940276149999999,1.8434782608695692,Poor,1,100.0,0.022325400000000002,1.64123685,0.5999999999999943,1.0
2025-08-01 01:16:00+06:00,1.0,234.46,50.3,1.396,0.1886,0.5776,0.32730615999999996,0.267505817458136,0.003143333333333333,0.004458430290968933,0.005455102666666666,0.23397833333333343,0.32378652616650994,0.39948271766666654,1.939130434782612,Poor,1,100.0,0.0223491,1.66358595,0.5999999999999943,1.0
2025-08-01 01:17:00+06:00,1.0,234.68,50.3,1.398,0.1888,0.5768,0.32808264,0.2683147008074093,0.0031466666666666665,0.004471911680123489,0.005468044,0.23712500000000009,0.32825843784663344,0.40495076166666655,2.034782608695655,Poor,1,100.0,0.0223728,1.6859587500000002,0.5999999999999943,1.0
2025-08-01 01:18:00+06:00,1.0,234.9,50.3,1.4,0.189,0.576,0.32886000000000004,0.2691243199712728,0.00315,0.0044854053328545465,0.005481000000000001,0.24027500000000007,0.33274384317948796,0.41043176166666656,2.130434782608698,Poor,1,100.0,0.0223965,1.70835525,0.5999999999999943,1.0
2025-08-01 01:19:00+06:00,1.0,234.54,50.3,1.398,0.189,0.5773999999999999,0.32788691999999997,0.2679343805992176,0.00315,0.00446557300998696,0.005464782,0.24342500000000006,0.3372094161894749,0.41589654366666656,1.9739130434782575,Poor,1,100.0,0.0223965,1.73075175,0.5999999999999943,1.0
2025-08-01 01:20:00+06:00,1.0,234.18,50.3,1.396,0.189,0.5788,0.32691528,0.2667444475476076,0.00315,0.004445740792460127,0.005448588,0.24657500000000004,0.34165515698193505,0.42134513166666654,1.817391304347829,Poor,1,100.0,0.0223965,1.75314825,0.5999999999999943,1.0
2025-08-01 01:21:00+06:00,1.0,233.82,50.3,1.394,0.189,0.5801999999999999,0.32594507999999994,0.2655545050949171,0.00315,0.004425908418248619,0.005432417999999999,0.24972500000000003,0.3460810654001837,0.42677754966666653,1.6608695652173884,Poor,1,100.0,0.0223965,1.77554475,0.5999999999999943,1.0
2025-08-01 01:22:00+06:00,1.0,233.46,50.3,1.392,0.189,0.5816,0.32497632,0.2643645372600916,0.00315,0.004406075621001527,0.005416272,0.252875,0.3504871410211852,0.43219382166666653,1.5043478260869598,Poor,1,100.0,0.0223965,1.7979412499999998,0.5999999999999943,1.0
2025-08-01 01:23:00+06:00,1.0,233.1,50.3,1.39,0.189,0.583,0.32400899999999994,0.26317452779666944,0.00315,0.00438624212994449,0.0054001499999999985,0.256025,0.3548733831511297,0.4375939716666665,1.3478260869565193,Poor,1,100.0,0.0223965,1.8203377499999998,0.5999999999999943,1.0
2025-08-01 01:24:00+06:00,1.0,233.2,50.3,1.39,0.1888,0.5823999999999999,0.324148,0.26348906220942075,0.0031466666666666665,0.004391484370157013,0.005402466666666666,0.2591716666666667,0.3592648675212867,0.4429964383333332,1.391304347826082,Poor,1,100.0,0.0223728,1.8427105499999998,0.5999999999999943,1.0
2025-08-01 01:25:00+06:00,1.0,233.29999999999998,50.3,1.39,0.1886,0.5818,0.324287,0.26380314321288895,0.003143333333333333,0.004396719053548149,0.005404783333333333,0.262315,0.3636615865748349,0.4484012216666665,1.4347826086956448,Poor,1,100.0,0.0223491,1.8650596499999998,0.5999999999999943,1.0
2025-08-01 01:26:00+06:00,1.0,233.4,50.3,1.39,0.1884,0.5811999999999999,0.324426,0.2641167724246228,0.00314,0.004401946207077046,0.0054071,0.265455,0.36806353278191195,0.4538083216666665,1.4782608695652197,Poor,1,100.0,0.022325400000000002,1.8873850499999998,0.5999999999999943,1.0
2025-08-01 01:27:00+06:00,1.0,233.5,50.3,1.39,0.1882,0.5806,0.324565,0.2644299514521757,0.0031366666666666665,0.004407165857536261,0.0054094166666666665,0.2685916666666667,0.3724706986394482,0.4592177383333332,1.5217391304347827,Poor,1,100.0,0.0223017,1.9096867499999999,0.5999999999999943,1.0
2025-08-01 01:28:00+06:00,1.0,233.6,50.3,1.39,0.188,0.58,0.32470399999999994,0.2647426818931922,0.0031333333333333335,0.004412378031553203,0.0054117333333333325,0.271725,0.3768830766710014,0.4646294716666665,1.5652173913043455,Poor,1,100.0,0.022278000000000003,1.93196475,0.5999999999999943,1.0
2025-08-01 01:29:00+06:00,1.0,233.9,50.3,1.39,0.188,0.5791999999999999,0.325121,0.26525396253590633,0.0031333333333333335,0.0044208993755984385,0.005418683333333333,0.2748583333333333,0.3813039760465998,0.47004815499999986,1.6956521739130461,Poor,1,100.0,0.022278000000000003,1.95424275,0.5999999999999943,1.0
2025-08-01 01:30:00+06:00,1.0,234.2,50.3,1.39,0.188,0.5783999999999999,0.32553799999999994,0.26576491386938184,0.0031333333333333335,0.004429415231156364,0.005425633333333332,0.27799166666666664,0.3857333912777562,0.4754737883333332,1.8260869565217341,Poor,1,100.0,0.022278000000000003,1.97652075,0.5999999999999943,1.0
2025-08-01 01:31:00+06:00,1.0,234.5,50.3,1.39,0.188,0.5776,0.325955,0.26627553778933577,0.0031333333333333335,0.004437925629822263,0.0054325833333333335,0.28112499999999996,0.39017131690757845,0.48090637166666655,1.956521739130435,Poor,1,100.0,0.022278000000000003,1.99879875,0.5999999999999943,1.0
2025-08-01 01:32:00+06:00,1.0,234.79999999999998,50.3,1.39,0.188,0.5768,0.32637199999999994,0.26678583617576096,0.0031333333333333335,0.004446430602929349,0.005439533333333332,0.2842583333333333,0.3946177475105078,0.4863459049999999,2.086956521739123,Poor,1,100.0,0.022278000000000003,2.0210767499999998,0.5999999999999943,1.0
2025-08-01 01:33:00+06:00,1.0,235.1,50.3,1.39,0.188,0.576,0.326789,0.2672958108931002,0.0031333333333333335,0.004454930181551671,0.005446483333333333,0.2873916666666666,0.3990726776920595,0.4917923883333332,2.2173913043478235,Poor,1,100.0,0.022278000000000003,2.0433547499999998,0.5999999999999943,1.0
2025-08-01 01:34:00+06:00,1.0,235.06,50.3,1.39,0.1878,0.5753999999999999,0.32673339999999995,0.2673684249786425,0.00313,0.004456140416310708,0.005445556666666666,0.2905216666666666,0.4035288181083702,0.4972379449999999,2.200000000000001,Poor,1,100.0,0.0222543,2.06560905,0.5999999999999943,1.0
2025-08-01 01:35:00+06:00,1.0,235.02,50.3,1.39,0.1876,0.5748,0.3266778,0.2674408813417276,0.0031266666666666665,0.004457348022362127,0.005444630000000001,0.2936483333333333,0.40798616613073235,0.5026825749999999,2.182608695652178,Poor,1,100.0,0.0222306,2.08783965,0.5999999999999943,1.0
2025-08-01 01:36:00+06:00,1.0,234.98,50.3,1.39,0.1874,0.5741999999999999,0.3266222,0.2675131801105134,0.0031233333333333334,0.00445855300184189,0.0054437033333333325,0.2967716666666666,0.41244471913257424,0.5081262783333332,2.1652173913043433,Poor,1,100.0,0.0222069,2.11004655,0.5999999999999943,1.0
